review_id,product_id,user_id,rating,title,review_text
91372,246,U130865,3.0,Absolute useless highlighter,"Bilkul faltu cheez hai. For something marketed around ‘soul’, highlighter is glitter, not glow. Not worth even ₹275, forget ₹551. Going back to my old brand."
91373,178,U130866,3.0,Faltu and faltu,I have monolids and this was a miss. The product foundation oxidizes way warmer. Honestly not even worth ₹325. Threw it away after two uses.
91374,326,U130867,3.0,This toner burned my scalp,"Honestly, this is mediocre. On the first use, feels like rubbing aloe gel mixed with water. Genuinely upset over this. Could buy 3 better products for ₹1124. Better off using kitchen ingredients."
91375,287,U130868,1.0,Faltu kohl 🥲,i bought this for my dry scalp. kohl turns to dust by midday. lost trust in this brand. regret-buy of the year.
91376,385,U130869,1.0,Mediocre cleanser 🥲,"After two weeks of religious use,. The SPF claim is a joke — got tanned in 30 min. Also dried out the under-eye area. Also consistency is way too thin. ₹160 down the drain. Mummy ka nuska bhi isse behtar hai. Trash bin special."
91377,168,U130870,1.0,bekaar product,"after a week,. the product feathers terribly into the lip lines. also is so drying it makes my lips peel. even lakme druggstore beats this. absolute scam."
91378,343,U130871,1.0,Awful highlighter 🤮,"Three weeks in,. It won’t build up at all, stays one note. I’m fuming. Honestly not even worth ₹223. Even Lakme drugstore beats this. Yuck."
91379,160,U130872,1.0,Save your money,The shade pulls grey on me — was not expecting that. Won’t even gift it to someone I dislike.
91380,125,U130873,2.0,Underwhelming serum,It doubled my shower drain hair. Don’t fall for the influencer hype.
91381,164,U130874,1.0,meh,"After finishing the bottle,. It made my makeup slide off. Also caused milia under my eyes."
91382,349,U130875,1.0,didn’t work,"Within a few hours, mascara clumps the second you double-coat."
91383,280,U130876,2.0,Horrible and ghatiya,Got this for long days at work. The product lasts maybe 90 minutes max. Also turns metallic after an hour. Charging ₹1118 for this is criminal.
91384,262,U130877,3.0,😒😒 worst ever,"After 10 days,. It needed 6 swipes to show any colour. Also mascara clumps the second you double-coat. Refund still pending after 2 weeks. Not worth even ₹196, forget ₹393. My old ₹131 product was 10x better. Big nope."
91385,218,U130878,2.0,💸😒 worst ever,"Tbh, this is rubbish. After two weeks of religious use, isn’t non-comedogenic — clogged my pores. Box was dented when it arrived. Embarrassed to even gift this. For ₹450 this is daylight robbery. Minus 5 stars."
91386,113,U130879,1.0,Lame and subpar,made my colour-treated hair brittle — was not expecting that. don’t even add to wishlist.
91387,178,U130880,2.0,bekaar product,"This is my 2026 regret. On the second application, cracks on dry lips immediately. Also cracks on dry lips immediately. I’m fuming. Could buy 3 better products for ₹650. My grandmother’s homemade ubtan beats this. I’m a beauty hobbyist. Achha lagta dikhne mein, kaam zero. Regret-buy of the year."
91388,366,U130881,1.0,This toner made hair worse,I mean the spf claim is a joke — got tanned in 30 min 🥲 😡🥲
91389,321,U130882,1.0,This tool made hair worse,My sister suggested open pores. The brush head doesn’t click into place. Also doesn’t hold curl for fine hair. Genuinely upset over this.
91390,213,U130883,3.0,Horrible and cringe,"tried this for a wedding function. within the first use, highlighter is glitter, not glow. also foundation is streaky no matter the tool. customer care has been useless about the return. yuck."
91391,265,U130884,2.0,Cheap and cheap,"it looks cheap on, like a kid’s toy makeup. drugstore options are 10x better."
91392,208,U130885,1.0,Disappointing bronzer 🤡,"I bought this for dull skin. By the second use, highlighter is so chunky. Also feathers terribly into the lip lines. Sick of being lied to by influencers. For ₹399 you’d expect way better quality. I have super sensitive skin. Will not be repurchasing."
91393,383,U130886,2.0,This curler made hair worse,Bilkul faltu cheez hai. Stopped working in under a week — was not expecting that. Genuinely upset over this. Charging ₹1943 for this is criminal. My old ₹647 product was 10x better. Brand needs to do better.
91394,168,U130887,1.0,Horrible lipstick,Was looking for anti-ageing. The product setting spray is just scented water. Also kohl turns to dust by midday. Lost trust in this brand. Charging ₹799 for this is criminal. Better off using kitchen ingredients. Big nope.
91395,209,U130888,1.0,Bewakoof-bana-diya and mediocre,It buttons stopped responding after 3 days. Avoid this :((
91396,223,U130889,1.0,Terrible powder,"I’m 32 and I’ve tried everything and this failed me. For something marketed around ‘birthday’, foundation is streaky no matter the tool. Also primer balls up under foundation. Sick of being lied to by influencers. Wouldn’t recommend to my worst enemy."
91397,246,U130890,1.0,Ghatiya lipstick,"tbh, this turned out to be rubbish. for something marketed around ‘lipstick’, is sticky and tacky on the lips. suspect this batch is fake / from a different sku. two stars only for the bottle design."
91398,106,U130891,1.0,What a pathetic shampoo,"Actually, this is trash. The product didn’t reduce hair fall like it claims. Also leaves hair smelling weird the next day."
91399,171,U130892,2.0,Misleading and awful,"I bought this for the festive season. After a week, needed 6 swipes to show any colour. Marketing is way better than the product."
91400,218,U130893,2.0,Bewakoof-bana-diya cream 😒,Saw it trending on Instagram and bought for the brand hype. It triggered my rosacea. Also triggered my rosacea. ₹450 down the drain. The Body Shop version is so much better. Avoid this.
91401,155,U130894,1.0,meh,"within a few hours,. within the first use, snags hair on every single pass. also buttons stopped responding after 3 days."
91402,246,U130895,3.0,Terrible and awful,Saw it trending on Instagram and bought for my morning routine. It cracks on dry lips immediately. The QR code on the pack didn’t scan. Also wand is way too big for fine eyelashes. I want my money back yesterday. ₹551 is a joke for what you get. Marketing is way better than the product.
91403,223,U130896,1.0,Mediocre and bakwaas,I’m a dusky Indian girl and this let me down. It is so cakey on dry skin. Also primer balls up under foundation. Mamaearth version is honestly better. Sticking with my old reliable.
91404,382,U130897,2.0,Pure bakwaas cream,"Literally, this was mediocre. Within the first use, broke me out within 48 hours. ₹1444 down the drain. Refusing to finish the bottle."
91405,123,U130898,1.0,skip this,"Literally, this was laughable. Within the first use, didn’t hydrate dry ends one bit. Delivery was delayed by 4 days too. Also doesn’t do anything for split ends. Lost trust in this brand. Repeat customer turned hater. Will not be repurchasing."
91406,257,U130899,1.0,Absolute underwhelming massager,"Lost trust in Nykaa recommendations. Within the first use, loose attachments fall off mid-use. Also indicator light doesn’t work. Charging ₹318 for this is criminal. Mamaearth version is honestly better. Trash bin special."
91407,191,U130900,1.0,Bewakoof-bana-diya and worst,My sister suggested a date night. The product shade oxidized 3 tones darker by lunch. Also foundation pills under setting powder. Lost trust in this brand.
91408,246,U130901,1.0,Overpriced bronzer 😡,"Yaar isme kuch hai hi nahi. It needed 6 swipes to show any colour. Trust me, skip."
91409,218,U130902,1.0,Overpriced toner,Khareed ke pachhtaaye. The product SPF claim is a joke — got tanned in 30 min. I almost threw the bottle. ₹450 down the drain. Don’t even add to wishlist.
91410,142,U130903,1.0,What a worst highlighter,Influencer made me buy for my night routine. Powder is so chalky on flash. Inner seal was already broken. My grandmother’s homemade ubtan beats this. Khareed ke pachhtaaye. Will not be repurchasing.
91411,281,U130904,2.0,Overpriced and faltu,"I’m a beauty hobbyist and this failed me. After two weeks of religious use, kohl turns to dust by midday. Genuinely upset over this. Forest Essentials does this way better. Influencers really need to stop hyping this."
91412,191,U130905,1.0,Bewakoof-bana-diya and subpar,"Three weeks in, has zero pigment payoff. Ek number ka ghatiya."
91413,213,U130906,2.0,Terrible bronzer ❌,"Paisa barbaad hua bhai. It bleeds outside the lip line. Also foundation oxidizes way warmer. Also kohl turns to dust by midday. Felt scammed instantly. Plum, MCaffeine — both better and cheaper. Regret-buy of the year."
91414,304,U130907,1.0,Total flop,influenced and regretted. it left scalp flaking like crazy. ₹1048 down the drain. complete flop.
91415,291,U130908,2.0,such a flop,Was looking for the brand hype. It doesn’t reach the temperature it claims. Came in such cheap packaging. Disappointed beyond words. Mummy ka nuska bhi isse behtar hai. Honestly tempted to leave half a star.
91416,323,U130909,1.0,This actives stung my face,"Within the first use, absorbs unevenly leaving patches."
91417,150,U130910,1.0,Cheap and ghatiya,ordered from Flipkart and stung when i applied actives over it 🚫 😒🙄👎
91418,349,U130911,1.0,Subpar liner,"I have hooded eyes and this didn’t work. It is so drying it makes my lips peel. Also creases in my hooded lids in under an hour. Not worth even ₹56, forget ₹112. The Body Shop version is so much better. DON’T buy."
91419,213,U130912,1.0,This lipstick feels watered down,got this as a gift for my pigmentation. eyeliner smudges under the eyes in an hour. also bristles are scratchy and rough. ek number ka ghatiya.
91420,194,U130913,2.0,Hard pass,"After just one application, blush is so chalky and ashy."
91421,113,U130914,2.0,Horrible toner 😡,"Seriously, this was subpar. Weighed my hair down so much — was not expecting that. I cried after using this. Refusing to finish the bottle."
